time,total energy,kinectic,gravitational
19.5105,2623.44,1014.89,-447.352
19.516,2623.32,1016.25,-448.741
19.5216,2623.2,1017.67,-450.19
19.5271,2623.08,1019.14,-451.698
19.5327,2622.97,1020.68,-453.266
19.5382,2622.85,1022.28,-454.893
19.5438,2622.73,1023.94,-456.579
19.5493,2622.61,1025.65,-458.325
19.5549,2622.49,1027.43,-460.13
19.5605,2622.37,1029.26,-461.995
19.566,2622.25,1031.16,-463.919
19.5716,2622.13,1033.11,-465.903
19.5771,2622.01,1035.12,-467.945
19.5827,2621.9,1037.2,-470.048
19.5882,2623.73,1039.33,-472.21
19.5938,2623.61,1041.52,-474.431
19.5993,2623.49,1043.77,-476.711
19.6049,2623.37,1046.08,-479.051
19.6105,2623.25,1048.45,-481.451
19.616,2623.13,1050.88,-483.909
19.6216,2623.01,1053.37,-486.428
19.6271,2622.9,1055.92,-489.005
19.6327,2622.78,1058.52,-491.642
19.6382,2622.66,1061.19,-494.339
19.6438,2622.54,1063.92,-497.094
19.6494,2622.42,1066.7,-499.91
19.6549,2622.3,1069.55,-502.784
19.6605,2622.18,1072.45,-505.718
19.666,2622.06,1075.42,-508.712
19.6716,2621.94,1078.44,-511.765
19.6771,2621.83,1081.52,-514.877
19.6827,2621.71,1084.66,-518.049
19.6882,2621.59,1087.86,-521.28
19.6938,2621.47,1091.13,-524.57
19.6994,2621.35,1094.45,-527.92
19.7049,2629.59,1097.83,-531.33
19.7105,2629.47,1101.26,-534.798
19.716,2629.36,1104.76,-538.327
19.7216,2629.24,1108.32,-541.914
19.7271,2629.12,1111.94,-545.561
19.7327,2629,1007.03,-543.857
19.7383,2628.88,1006.15,-543.002
19.7438,2628.76,1005.32,-542.207
19.7494,2628.64,1004.56,-541.471
19.7549,2628.52,1003.85,-540.794
19.7605,2628.41,1003.2,-540.177
19.766,2628.29,1002.62,-539.62
19.7716,2628.17,1002.09,-539.122
19.7771,2628.05,1001.62,-538.683
19.7827,2627.93,1001.21,-538.303
19.7883,2627.81,1000.86,-537.983
19.7938,2627.9,1000.57,-537.723
19.7994,2627.78,1000.34,-537.521
19.8049,2627.66,1000.17,-537.38
19.8105,2627.54,1000.06,-537.297
19.816,2627.43,1000,-537.274
19.8216,2627.31,1000.01,-537.311
19.8272,2627.19,1000.08,-537.407
19.8327,2627.07,1000.2,-537.562
19.8383,2626.95,1000.39,-537.777
19.8438,2626.83,1000.63,-538.051
19.8494,2626.71,1000.94,-538.384
19.8549,2626.59,1001.3,-538.777
19.8605,2626.48,1001.72,-539.23
19.866,2626.36,1101.26,-535.196
19.8716,2626.24,1097.83,-531.787
19.8772,2626.12,1094.45,-528.437
19.8827,2626,1091.12,-525.144
19.8883,2625.88,1087.86,-521.913
19.8938,2625.76,1084.66,-518.741
19.8994,2625.64,1081.52,-515.629
19.9049,2625.52,1078.44,-512.576
19.9105,2625.41,1075.41,-509.583
19.9161,2625.29,1072.45,-506.648
19.9216,2625.17,1069.55,-503.774
19.9272,2625.05,1066.7,-500.959
19.9327,2624.93,1063.91,-498.203
19.9383,2624.81,1061.19,-495.506
19.9438,2624.69,1058.52,-492.869
19.9494,2624.57,1055.91,-490.292
19.9549,2624.46,1053.37,-487.774
19.9605,2624.34,1050.88,-485.315
19.9661,2624.22,1048.45,-482.916
19.9716,2625.73,1046.08,-480.576
19.9772,2625.61,1043.77,-478.295
19.9827,2625.49,1041.52,-476.074
19.9883,2625.37,1039.33,-473.912
19.9938,2625.25,1037.2,-471.81
19.9994,2625.13,1035.12,-469.767
20.0049,2625.01,1033.11,-467.784
20.0105,2624.9,1031.16,-465.86
20.0161,2624.78,1029.26,-463.995
20.0216,2624.66,1027.43,-462.19
20.0272,2624.54,1025.65,-460.444
20.0327,2624.42,1023.94,-458.758
20.0383,2624.3,1022.28,-457.131
20.0438,2624.18,1020.68,-455.563
20.0494,2624.06,1019.14,-454.055
20.055,2624.74,1017.66,-452.606
20.0605,2624.62,1016.25,-451.217
20.0661,2624.5,1014.89,-449.887
20.0716,2624.38,1013.59,-448.616
20.0772,2624.27,1012.34,-447.405
20.0827,2624.15,1011.16,-446.253
20.0883,2624.03,1010.04,-445.161
20.0938,2623.91,1008.98,-444.128
20.0994,2623.79,1277.28,-436.417
20.105,2623.67,1271.57,-430.737
20.1105,2623.55,1265.91,-425.116
20.1161,2623.43,1260.32,-419.554
20.1216,2623.31,1254.79,-414.052
20.1272,2623.2,1249.32,-408.609
20.1327,2623.08,1243.91,-403.226
20.1383,2622.96,1238.55,-397.902
20.1439,2622.84,1233.26,-392.637
20.1494,2622.72,1228.02,-387.432
20.155,2622.6,1222.85,-382.287
20.1605,2622.48,1217.73,-377.2
20.1661,2622.36,1212.67,-372.173
20.1716,2622.25,1207.68,-367.206
20.1772,2622.13,1202.74,-362.298
20.1827,2622.01,1197.86,-357.449
20.1883,2621.89,1193.04,-352.66
20.1939,2621.77,1188.28,-347.93
20.1994,2621.65,1183.58,-343.259
20.205,2621.53,1178.94,-338.648
20.2105,2621.41,1174.36,-334.097
20.2161,2621.29,1169.84,-329.604
20.2216,2621.18,1165.38,-325.172
20.2272,2621.06,1160.97,-320.798
20.2327,2620.94,1156.63,-316.484
20.2383,2620.82,1152.34,-312.23
20.2439,2620.7,1148.12,-308.034
20.2494,2620.58,1143.95,-303.899
20.255,2620.46,1139.85,-299.822
20.2605,2620.34,1135.8,-295.805
20.2661,2620.23,1131.81,-291.848
20.2716,2620.11,1127.89,-287.95
20.2772,2619.99,1124.02,-284.111
20.2828,2619.87,1120.21,-280.331
20.2883,2619.75,1116.46,-276.612
20.2939,2619.63,1112.77,-272.951
20.2994,2619.51,1109.14,-269.35
20.305,2619.39,1105.57,-265.808
20.3105,2619.27,1102.06,-262.326
20.3161,2619.16,1098.6,-258.903
20.3216,2619.04,1095.21,-255.54
20.3272,2618.92,1091.88,-252.236
20.3328,2618.8,1088.6,-248.991
20.3383,2618.68,1085.39,-245.806
20.3439,2618.56,1082.23,-242.68
20.3494,2618.44,1079.13,-239.613
20.355,2618.32,1076.1,-236.606
20.3605,2618.21,1073.12,-233.659
20.3661,2618.09,1070.2,-230.771
20.3717,2617.97,1067.34,-227.942
20.3772,2617.85,1064.55,-225.173
20.3828,2617.73,1061.81,-222.463
20.3883,2617.61,1059.13,-219.812
20.3939,2617.49,1056.5,-217.221
20.3994,2617.37,1053.94,-214.689
20.405,2617.25,1051.44,-212.217
20.4105,2617.14,1049,-209.804
20.4161,2617.02,1046.62,-207.451
20.4217,2616.9,1044.29,-205.156
20.4272,2616.78,1042.03,-202.922
20.4328,2616.66,1039.82,-200.747
20.4383,2616.54,1037.68,-198.631
20.4439,2616.42,1035.59,-196.574
20.4494,2616.3,1033.56,-194.577
20.455,2616.19,1031.6,-192.64
20.4606,2616.07,1029.69,-190.761
20.4661,2615.95,1027.84,-188.943
20.4717,2615.83,1026.05,-187.183
20.4772,2615.71,1024.32,-185.483
20.4828,2615.59,1022.65,-183.843
20.4883,2615.47,1021.04,-182.262
20.4939,2615.35,1019.49,-180.74
20.4994,2615.23,1018,-179.278
20.505,2615.12,1016.56,-177.875
20.5106,2615,1015.19,-176.531
20.5161,2616.78,1013.88,-175.247
20.5217,2616.66,1012.62,-174.022
20.5272,2616.54,1011.43,-172.857
20.5328,2616.42,1010.29,-171.751
20.5383,2616.3,1009.22,-170.705
20.5439,2616.19,1008.2,-169.718
20.5494,2616.07,1007.24,-168.79
20.555,2615.95,1006.34,-167.922
20.5606,2615.83,1005.51,-167.113
20.5661,2615.71,1004.73,-166.364
20.5717,2615.59,1004.01,-165.674
20.5772,2615.47,1003.35,-165.043
20.5828,2615.35,1002.75,-164.472
20.5883,2615.23,1002.2,-163.96
20.5939,2615.12,1001.72,-163.508
20.5995,2618.88,1001.3,-163.115
20.605,2618.76,1000.94,-162.781
20.6106,2618.64,1000.63,-162.507
20.6161,2618.52,1000.39,-162.293
20.6217,2618.4,1000.2,-162.137
20.6272,2618.28,1000.08,-162.041
20.6328,2618.17,1000.01,-162.005
20.6383,2618.05,1000,-162.028
20.6439,2617.93,1000.06,-162.11
20.6495,2617.81,1000.17,-162.252
20.655,2617.69,1000.34,-162.453
20.6606,2617.57,1000.57,-162.714
20.6661,2617.45,1000.86,-163.034
20.6717,2617.33,1001.21,-163.413
20.6772,2617.22,1001.62,-163.852
20.6828,2617.1,1002.09,-164.35
20.6884,2616.98,1002.62,-164.908
20.6939,2616.86,1003.2,-165.525
20.6995,2616.74,1003.85,-166.201
20.705,2616.62,1004.56,-166.937
20.7106,2616.5,1005.32,-167.732
20.7161,2616.38,1006.15,-168.587
20.7217,2616.26,1007.03,-169.501
20.7272,2616.15,1007.98,-170.475
20.7328,2616.03,1008.98,-171.508
20.7384,2615.91,1010.04,-172.6
20.7439,2615.79,1011.16,-173.752
20.7495,2615.67,1012.35,-174.963
20.755,2615.55,1013.59,-176.233
20.7606,2615.43,1014.89,-177.563
20.7661,2615.31,1016.25,-178.953
20.7717,2615.2,1017.67,-180.401
20.7772,2615.08,1019.14,-181.91
20.7828,2614.96,1020.68,-183.477
20.7884,2614.84,1022.28,-185.104
20.7939,2614.72,1023.94,-186.791
20.7995,2614.6,1025.65,-188.537
20.805,2614.48,1027.43,-190.342
20.8106,2614.36,1029.26,-192.207
20.8161,2614.25,1031.16,-194.131
20.8217,2614.13,1033.11,-196.114
20.8273,2614.01,1035.12,-198.157
20.8328,2613.89,1037.2,-200.259
20.8384,2613.77,1039.33,-202.421
20.8439,2613.65,1041.52,-204.642
20.8495,2613.53,1043.77,-206.923
20.855,2613.41,1046.08,-209.263
20.8606,2613.29,1048.45,-211.662
20.8661,2613.18,1050.88,-214.121
20.8717,2613.06,1053.37,-216.639
20.8773,2612.94,1055.92,-219.217
20.8828,2612.82,1058.52,-221.854
20.8884,2612.7,1061.19,-224.55
20.8939,2612.58,1063.92,-227.306
20.8995,2612.46,1066.7,-230.121
20.905,2612.34,1069.55,-232.996
20.9106,2612.22,1072.45,-235.93
20.9162,2612.11,1075.41,-238.923
20.9217,2611.99,1078.44,-241.976
20.9273,2611.87,1081.52,-245.089
20.9328,2611.75,1084.66,-248.26
20.9384,2611.63,1087.86,-251.491
20.9439,2611.51,1091.12,-254.782
20.9495,2611.39,1094.45,-258.132
20.955,2611.27,1097.82,-261.541
20.9606,2611.16,1101.26,-265.01
20.9662,2611.04,1104.76,-268.538
20.9717,2611.48,1108.32,-272.126
20.9773,2611.36,1111.94,-275.773
20.9828,2611.24,1115.61,-279.479
20.9884,2611.12,1119.35,-283.245
20.9939,2611,1123.15,-287.07
20.9995,2610.88,1127,-290.955
21.005,2610.76,1130.92,-294.899
21.0106,2610.64,1134.89,-298.902
21.0162,2610.53,1138.92,-302.965
21.0217,2610.41,1143.01,-307.088
21.0273,2610.29,1147.17,-311.269
21.0328,2610.17,1151.38,-315.51
21.0384,2610.05,1155.65,-319.811
21.0439,2609.93,1159.98,-324.171
21.0495,2609.81,1164.37,-328.59
21.0551,2609.69,1168.82,-333.069
21.0606,2609.57,1173.33,-337.607
21.0662,2609.46,1177.89,-342.205
21.0717,2609.34,1182.52,-346.862
21.0773,2609.22,1187.21,-351.578
21.0828,2609.1,1191.95,-356.354
21.0884,2608.98,1196.76,-361.189
21.0939,2608.86,1201.62,-366.084
21.0995,2608.74,1206.55,-371.038
21.1051,2608.62,1211.53,-376.051
21.1106,2608.51,1216.58,-381.124
21.1162,2608.39,1221.68,-386.256
21.1217,2608.27,1226.84,-391.448
21.1273,2608.15,1232.06,-396.699
21.1328,2608.03,1237.34,-402.009
21.1384,2607.91,1242.68,-407.379
21.144,2607.79,1248.08,-412.809
21.1495,2607.67,1253.54,-418.297
21.1551,2607.55,1259.06,-423.845
21.1606,2607.44,1264.64,-429.453
21.1662,2607.32,1270.27,-435.12
21.1717,2607.2,1275.97,-440.846
21.1773,2607.08,1281.73,-446.633
21.1828,2606.96,1287.54,-452.478
21.1884,2606.84,1293.42,-458.383
21.194,2606.72,1299.35,-464.347
21.1995,2606.6,1305.35,-470.37
21.2051,2606.49,1311.4,-476.453
21.2106,2606.37,1317.51,-482.595
21.2162,2606.25,1323.68,-488.797
21.2217,2606.13,1329.92,-495.058
21.2273,2606.01,1336.21,-501.378
21.2328,2605.89,1342.56,-507.758
21.2384,2605.77,1348.97,-514.198
21.244,2605.65,1355.44,-520.696
21.2495,2605.53,1361.96,-527.255
21.2551,2605.42,1368.55,-533.872
21.2606,2607.36,1375.2,-540.549
21.2662,2607.24,1381.91,-547.286
21.2717,2607.12,1388.67,-554.081
21.2773,2607,1395.5,-560.936
21.2829,2606.88,1402.38,-567.851
21.2884,2606.77,1409.33,-574.825
21.294,2606.65,1416.33,-581.859
21.2995,2606.53,1423.39,-588.951
21.3051,2606.41,1430.52,-596.104
21.3106,2606.29,1437.7,-603.315
21.3162,2606.17,1444.94,-610.586
21.3217,2606.05,1452.24,-617.917
21.3273,2605.93,1459.6,-625.307
21.3329,2605.82,1467.02,-632.756
21.3384,2605.7,1474.5,-640.265
21.344,2605.58,1482.04,-647.833
21.3495,2605.46,1489.63,-655.46
21.3551,2605.34,1497.29,-663.147
21.3606,2605.22,1505.01,-670.893
21.3662,2605.1,1512.78,-678.699
21.3718,2604.98,1520.62,-686.564
21.3773,2612.65,1528.51,-686.7
21.3829,2612.53,1520.62,-678.835
21.3884,2612.42,1512.78,-671.029
21.394,2612.3,1505.01,-663.283
21.3995,2612.18,1497.29,-655.596
21.4051,2612.06,1489.63,-647.968
21.4106,2611.94,1482.04,-640.4
21.4162,2611.82,1474.5,-632.892
21.4218,2613.56,1467.02,-625.442
21.4273,2613.44,1459.6,-618.052
21.4329,2613.32,1452.24,-610.722
21.4384,2613.2,1444.94,-603.451
21.444,2613.08,1437.7,-596.239
21.4495,2612.96,1430.52,-589.087
21.4551,2612.85,1423.39,-581.994
21.4606,2612.73,1416.33,-574.961
21.4662,2612.61,1409.33,-567.987
21.4718,2612.49,1402.38,-561.072
21.4773,2612.37,1395.5,-554.217
21.4829,2612.25,1388.67,-547.421
21.4884,2612.13,1381.9,-540.684
21.494,2612.01,1375.2,-534.007
21.4995,2611.89,1368.55,-527.39
21.5051,2611.78,1361.96,-520.832
21.5107,2611.66,1355.43,-514.333
21.5162,2612.12,1348.97,-507.894
21.5218,2612,1342.56,-501.514
21.5273,2611.89,1336.21,-495.193
21.5329,2611.77,1329.92,-488.932
21.5384,2611.65,1323.68,-482.731
21.544,2611.53,1317.51,-476.588
21.5495,2611.41,1311.4,-470.505
21.5551,2611.29,1305.35,-464.482
21.5607,2611.17,1299.35,-458.518
21.5662,2611.05,1293.42,-452.613
21.5718,2610.93,1287.54,-446.768
21.5773,2610.82,1281.73,-440.982
21.5829,2610.7,1275.97,-435.256
21.5884,2610.58,1270.27,-429.589
21.594,2610.46,1264.64,-423.981
21.5996,2610.34,1259.06,-418.433
21.6051,2610.22,1253.54,-412.945
21.6107,2610.1,1248.08,-407.515
21.6162,2609.98,1242.68,-402.145
21.6218,2609.87,1237.34,-396.835
21.6273,2609.75,1232.06,-391.584
21.6329,2609.63,1226.84,-386.392
21.6384,2609.51,1221.68,-381.26
21.644,2609.39,1216.58,-376.187
21.6496,2609.27,1211.53,-371.174
21.6551,2609.15,1206.55,-366.22
21.6607,2609.03,1201.62,-361.325
21.6662,2608.91,1196.76,-356.49
21.6718,2608.8,1191.95,-351.714
21.6773,2608.68,1187.21,-346.998
21.6829,2608.56,1182.52,-342.341
21.6884,2608.44,1177.89,-337.743
21.694,2608.32,1173.33,-333.205
21.6996,2608.2,1168.82,-328.726
21.7051,2608.08,1164.37,-324.307
21.7107,2607.96,1159.98,-319.947
21.7162,2607.85,1155.65,-315.646
21.7218,2607.73,1151.38,-311.405
21.7273,2607.61,1147.17,-307.223
21.7329,2607.49,1143.01,-303.101
21.7385,2607.37,1138.92,-299.038
21.744,2607.25,1134.89,-295.035
21.7496,2607.13,1130.92,-291.091
21.7551,2607.01,1127,-287.206
21.7607,2606.89,1123.15,-283.381
21.7662,2606.78,1119.35,-279.615
21.7718,2606.66,1115.61,-275.909
21.7773,2606.54,1111.94,-272.262
21.7829,2606.42,1108.32,-268.674
21.7885,2606.3,1104.76,-265.146
21.794,2606.18,1101.26,-261.677
21.7996,2606.06,1097.82,-258.268
21.8051,2605.94,1094.45,-254.918
21.8107,2605.83,1091.13,-251.627
21.8162,2605.71,1087.86,-248.396
21.8218,2605.59,1084.66,-245.224
21.8274,2605.47,1081.52,-242.112
21.8329,2605.35,1078.44,-239.059
21.8385,2605.23,1075.41,-236.066
21.844,2605.11,1072.45,-233.132
21.8496,2604.99,1069.55,-230.257
21.8551,2604.87,1066.7,-227.442
21.8607,2604.76,1063.92,-224.686
21.8662,2605.18,1061.19,-221.989
21.8718,2605.06,1058.52,-219.352
21.8774,2604.94,1055.92,-216.775
21.8829,2604.82,1053.37,-214.257
21.8885,2604.71,1050.88,-211.798
21.894,2604.59,1048.45,-209.399
21.8996,2604.47,1046.08,-207.059
21.9051,2604.35,1043.77,-204.778
21.9107,2604.23,1041.52,-202.557
21.9163,2604.11,1039.33,-200.395
21.9218,2603.99,1037.2,-198.293
21.9274,2603.87,1035.12,-196.25
21.9329,2603.76,1033.11,-194.266
21.9385,2603.64,1031.16,-192.342
21.944,2603.52,1029.26,-190.478
21.9496,2603.4,1027.43,-188.672
21.9551,2603.28,1025.65,-186.926
21.9607,2603.16,1023.94,-185.24
21.9663,2603.04,1022.28,-183.613
21.9718,2602.92,1020.68,-182.045
21.9774,2602.8,1019.14,-180.537
21.9829,2602.69,1017.67,-179.088
21.9885,2602.57,1016.25,-177.699
21.994,2602.45,1014.89,-176.369
21.9996,2602.33,1013.59,-175.099
22.0051,2602.21,1012.35,-173.887
22.0107,2602.09,1011.16,-172.736
22.0163,2601.97,1010.04,-171.643
22.0218,2601.85,1008.98,-170.61
22.0274,2601.74,1007.98,-169.637
22.0329,2601.62,1007.03,-168.723
22.0385,2601.5,1006.15,-167.868
22.044,2601.38,1005.32,-167.073
22.0496,2601.26,1004.56,-166.337
22.0552,2601.14,1003.85,-165.66
22.0607,2601.02,1003.2,-165.043
22.0663,2600.9,1002.62,-164.486
22.0718,2600.78,1002.09,-163.988
22.0774,2600.67,1001.62,-163.549
22.0829,2600.55,1001.21,-163.169
22.0885,2600.43,1000.86,-162.849
22.094,2600.31,1000.57,-162.589
22.0996,2600.19,1000.34,-162.388
22.1052,2600.07,1000.17,-162.246
22.1107,2599.95,1000.06,-162.163
22.1163,2599.83,1000,-162.141
22.1218,2599.72,1000.01,-162.177
22.1274,2599.6,1000.08,-162.273
22.1329,2599.48,1000.2,-162.428
22.1385,2599.36,1000.39,-162.643
22.1441,2599.24,1000.63,-162.917
22.1496,2599.12,1000.94,-163.25
22.1552,2599,1001.3,-163.643
22.1607,2598.88,1001.72,-164.096
22.1663,2598.76,1002.2,-164.607
22.1718,2598.65,1002.75,-165.179
22.1774,2598.53,1003.35,-165.81
22.1829,2598.41,1004.01,-166.5
22.1885,2598.29,1004.73,-167.249
22.1941,2598.17,1005.51,-168.058
22.1996,2598.05,1006.34,-168.926
22.2052,2597.93,1007.24,-169.854
22.2107,2597.81,1008.2,-170.841
22.2163,2597.7,1009.22,-171.887
22.2218,2597.58,1010.29,-172.993
22.2274,2597.46,1011.43,-174.158
22.233,2597.34,1012.62,-175.383
22.2385,2597.22,1013.88,-176.667
22.2441,2597.1,1015.19,-178.011
22.2496,2596.98,1016.56,-179.414
22.2552,2596.86,1018,-180.876
22.2607,2596.74,1019.49,-182.398
22.2663,2596.63,1021.04,-183.979
22.2718,2596.51,1022.65,-185.62
22.2774,2596.39,1024.32,-187.32
22.283,2596.27,1026.05,-189.079
22.2885,2596.15,1027.84,-190.898
22.2941,2596.03,1029.69,-192.776
22.2996,2595.91,1031.6,-194.714
22.3052,2597.6,1033.56,-196.711
22.3107,2597.49,1035.59,-198.767
22.3163,2597.37,1037.68,-200.883
22.3218,2597.25,1039.82,-203.059
22.3274,2597.13,1042.03,-205.293
22.333,2597.01,1044.29,-207.587
22.3385,2596.89,1046.62,-209.941
22.3441,2596.77,1049,-212.354
22.3496,2596.65,1051.44,-214.826
22.3552,2596.53,1053.94,-217.358
22.3607,2596.42,1056.51,-219.949
22.3663,2596.3,1059.13,-222.6
22.3719,2596.18,1061.81,-225.31
22.3774,2596.06,1064.55,-228.079
22.383,2595.94,1067.35,-230.908
22.3885,2595.82,1070.2,-233.796
22.3941,2595.7,1073.12,-236.744
22.3996,2595.58,1076.1,-239.751
22.4052,2595.47,1079.14,-242.817
22.4107,2595.35,1082.23,-245.943
22.4163,2595.23,1085.39,-249.128
22.4219,2595.11,1088.6,-252.373
22.4274,2594.99,1091.88,-255.677
22.433,2594.87,1095.21,-259.04
22.4385,2594.75,1098.6,-262.463
22.4441,2594.63,1102.06,-265.946
22.4496,2594.51,1105.57,-269.487
22.4552,2594.4,1109.14,-273.089
22.4608,2594.28,1112.77,-276.749
22.4663,2594.16,1116.46,-280.469
22.4719,2594.04,1120.21,-284.248
22.4774,2593.92,1124.02,-288.087
22.483,2593.8,1127.89,-291.985
22.4885,2593.68,1131.82,-295.943
22.4941,2593.56,1135.8,-299.96
22.4996,2593.45,1139.85,-304.036
22.5052,2593.33,1143.96,-308.172
22.5108,2593.21,1148.12,-312.367
22.5163,2593.09,1152.35,-316.622
22.5219,2592.97,1156.63,-320.936
22.5274,2594.08,1160.98,-325.31
22.533,2593.96,1165.38,-329.743
22.5385,2593.84,1169.84,-334.235
22.5441,2593.73,1174.36,-338.787
22.5497,2593.61,1178.94,-343.398
22.5552,2593.49,1183.59,-348.068
22.5608,2593.37,1188.29,-352.798
22.5663,2593.25,1193.05,-357.587
22.5719,2593.13,1197.86,-362.436
22.5774,2593.01,1202.74,-367.344
22.583,2592.89,1207.68,-372.312
22.5885,2592.78,1212.68,-377.339
22.5941,2592.66,1217.73,-382.425
22.5997,2592.54,1222.85,-387.571
22.6052,2592.42,1228.03,-392.776
22.6108,2592.3,1233.26,-398.041
22.6163,2592.18,1238.56,-403.365
22.6219,2592.06,1243.91,-408.749
22.6274,2591.94,1249.32,-414.191
22.633,2591.82,1254.8,-419.694
22.6385,2591.71,1260.33,-425.255
22.6441,2591.59,1265.92,-430.877
22.6497,2591.47,1271.57,-436.557
22.6552,2591.35,1277.28,-442.297
22.6608,2591.23,1283.05,-448.096
22.6663,2591.11,1288.88,-453.955
22.6719,2591.28,1294.77,-459.873
22.6774,2591.16,1300.71,-465.851
22.683,2591.04,1112.77,-460.257
22.6886,2590.92,1109.14,-456.656
22.6941,2590.8,1105.57,-453.114
22.6997,2590.69,1102.06,-449.632
22.7052,2590.57,1098.6,-446.209
22.7108,2590.45,1095.21,-442.845
22.7163,2590.33,1091.88,-439.541
22.7219,2590.21,1088.6,-436.297
22.7274,2590.09,1085.39,-433.111
22.733,2589.97,1082.23,-429.986
22.7386,2589.85,1079.14,-426.919
22.7441,2591.55,1076.1,-423.912
22.7497,2591.43,1073.12,-420.965
22.7552,2591.31,1070.2,-418.076
22.7608,2591.19,1067.35,-415.248
22.7663,2591.08,1064.55,-412.478
22.7719,2590.96,1061.81,-409.768
22.7775,2590.84,1059.13,-407.118
22.783,2590.72,1056.51,-404.527
22.7886,2590.78,1053.94,-401.995
22.7941,2590.66,1051.44,-399.523
22.7997,2590.54,1049,-397.11
22.8052,2590.42,1046.62,-394.756
22.8108,2590.3,1044.29,-392.462
22.8163,2590.19,1042.03,-390.227
22.8219,2590.07,1039.82,-388.052
22.8275,2589.95,1037.68,-385.936
22.833,2589.83,1035.59,-383.88
22.8386,2589.71,1033.56,-381.883
22.8441,2589.59,1031.6,-379.945
22.8497,2589.47,1029.69,-378.067
22.8552,2589.35,1027.84,-376.248
22.8608,2589.23,1026.05,-374.489
22.8663,2589.12,1024.32,-372.789
22.8719,2589,1022.65,-371.148
22.8775,2588.88,1021.04,-369.567
22.883,2588.76,1019.49,-368.045
22.8886,2588.64,1018,-366.583
22.8941,2588.52,1016.56,-365.18
22.8997,2588.4,1015.19,-363.836
22.9052,2588.28,1013.88,-362.552
22.9108,2588.16,1012.62,-361.328
22.9164,2588.05,1011.43,-360.162
22.9219,2587.93,1010.29,-359.056
22.9275,2587.81,1009.22,-358.01
22.933,2587.69,1008.2,-357.023
22.9386,2587.57,1007.24,-356.095
22.9441,2587.45,1006.34,-355.227
22.9497,2587.33,1005.51,-354.418
22.9552,2587.21,1004.73,-353.669
22.9608,2587.1,1004.01,-352.979
22.9664,2586.98,1003.35,-352.348
22.9719,2586.86,1002.75,-351.777
22.9775,2586.74,1002.2,-351.265
22.983,2586.62,1001.72,-350.813
22.9886,2586.5,1001.3,-350.42
22.9941,2586.38,1000.94,-350.086
22.9997,2586.26,1000.63,-349.812
23.0053,2586.14,1000.39,-349.597
23.0108,2586.03,1000.2,-349.442
23.0164,2585.91,1178.95,-344.306
23.0219,2585.79,1174.36,-339.755
23.0275,2585.67,1169.84,-335.262
23.033,2585.55,1165.38,-330.829
23.0386,2585.43,1160.98,-326.456
23.0441,2585.31,1156.63,-322.142
23.0497,2585.19,1152.35,-317.887
23.0553,2585.08,1148.12,-313.692
23.0608,2584.96,1143.96,-309.556
23.0664,2584.84,1139.85,-305.48
23.0719,2584.72,1135.8,-301.463
23.0775,2584.6,1131.82,-297.505
23.083,2584.48,1127.89,-293.607
23.0886,2584.36,1124.02,-289.768
23.0941,2584.24,1120.21,-285.989
23.0997,2584.12,1116.46,-282.269
23.1053,2584.01,1112.77,-278.609
23.1108,2583.89,1109.14,-275.008
23.1164,2583.77,1105.57,-271.466
23.1219,2583.65,1102.06,-267.984
23.1275,2583.53,1098.61,-264.561
23.133,2583.41,1095.21,-261.197
23.1386,2583.29,1091.88,-257.893
23.1442,2583.17,1088.6,-254.648
23.1497,2583.06,1085.39,-251.463
23.1553,2582.94,1082.23,-248.337
23.1608,2582.82,1079.14,-245.271
23.1664,2582.7,1076.1,-242.264
23.1719,2582.58,1073.12,-239.316
23.1775,2582.46,1070.21,-236.428
23.183,2584.15,1067.35,-233.599
23.1886,2584.03,1064.55,-230.83
23.1942,2583.92,1061.81,-228.12
23.1997,2583.8,1059.13,-225.469
23.2053,2583.68,1056.51,-222.878
23.2108,2583.56,1053.95,-220.346
23.2164,2583.44,1051.44,-217.874
23.2219,2583.32,1049,-215.461
23.2275,2583.2,1046.62,-213.108
23.2331,2583.08,1044.29,-210.814
23.2386,2582.96,1042.03,-208.579
23.2442,2582.85,1039.82,-206.403
23.2497,2582.73,1037.68,-204.288
23.2553,2582.61,1035.59,-202.231
23.2608,2582.49,1033.57,-200.234
23.2664,2582.37,1031.6,-198.296
23.2719,2582.25,1029.69,-196.418
23.2775,2582.13,1027.84,-194.599
23.2831,2582.01,1026.05,-192.84
23.2886,2581.9,1024.32,-191.14
23.2942,2581.78,1022.65,-189.499
23.2997,2581.66,1021.04,-187.918
23.3053,2581.54,1019.49,-186.396
23.3108,2581.42,1018,-184.934
23.3164,2581.3,1016.57,-183.531
23.3219,2581.18,1015.19,-182.187
23.3275,2581.06,1013.88,-180.903
23.3331,2580.94,1012.62,-179.678
23.3386,2580.83,1011.43,-178.513
23.3442,2580.71,1010.29,-177.407
23.3497,2580.59,1009.22,-176.361
23.3553,2580.47,1008.2,-175.374
23.3608,2580.35,1007.24,-174.446
23.3664,2580.23,1006.35,-173.578
23.372,2580.11,1005.51,-172.769
23.3775,2579.99,1004.73,-172.019
23.3831,2579.88,1004.01,-171.329
23.3886,2579.76,1003.35,-170.699
23.3942,2579.64,1002.75,-170.127
23.3997,2579.52,1002.2,-169.615
23.4053,2579.4,1001.72,-169.163
23.4108,2579.28,1001.3,-168.77
23.4164,2579.16,1000.94,-168.436
